Meeting,Race Number,Distance,Tab No,Horse,Horseid,Weight,Barrier,Jockey,Jockeyid,Trainer,Trackcondition,Class Change,Hist Run Style,Settling Pos,Neural,age restrictions,Race Cl,Limitweight,sex restrictions,Weighttype,Age,Rno,Sex,Margin,LSFinPos,LSSP,Pricebf,MarketRank,Starters
Singapore,7,1200.0,2,Golden Monkey,944279.0,57.5,5.0,Vlad Duric,10804,T Fitzsimmons,Good,-10.9,mf,5.0,2.0,,Class 1,50.0,,Handicap,5.0,20.0,Gelding,3.4,4.0,0.96,,,10
Singapore,7,1200.0,3,Kharisma,922555.0,53.0,1.0,Ron Stewart,12490,S Gray,Good,-1.8,mf,8.0,3.0,,Class 1,50.0,,Handicap,7.0,43.0,Gelding,2.5,4.0,4.6,,,10
Singapore,7,1200.0,4,The August,872745.0,50.0,10.0,M Akmazani,16984,J Tan,Good,0.0,op,4.0,5.0,,Class 1,50.0,,Handicap,8.0,51.0,Gelding,6.4,8.0,2.2,,,10
Singapore,7,1200.0,5,Fame Star,890343.0,48.0,6.0,Ph Seow,16739,S Crutchley,Good,2.8,l,1.0,9.0,,Class 1,50.0,,Handicap,9.0,53.0,Gelding,5.9,8.0,10.2,,,10
Singapore,7,1200.0,6,Gold Star,886582.0,50.0,9.0,B Queiroz,16996,T Fitzsimmons,Good,2.8,mf,7.0,10.0,,Class 1,50.0,,Handicap,8.0,51.0,Gelding,5.1,6.0,8.2,,,10
Singapore,7,1200.0,7,Illustrious,949016.0,50.0,2.0,N Zyrul,16068,T Fitzsimmons,Good,-1.8,l,2.0,7.0,,Class 1,50.0,,Handicap,6.0,23.0,Gelding,17.4,11.0,12.2,,,10
Singapore,7,1200.0,8,Sacred Gift,898795.0,50.0,3.0,R Iskandar,16153,J Tan,Good,-1.8,mf/bm,9.0,8.0,,Class 1,50.0,,Handicap,8.0,47.0,Gelding,4.5,6.0,16.2,,,10
Singapore,7,1200.0,9,Ocean Crossing,896815.0,50.0,4.0,T H Koh,15617,J Ong,Good,2.8,bm,10.0,6.0,,Class 1,50.0,,Handicap,8.0,39.0,Gelding,6.7,9.0,6.2,,,10
Singapore,7,1200.0,10,Silent Is Gold,952571.0,50.0,8.0,S Shafrizal,15920,S Gray,Good,2.8,op,3.0,1.0,,Class 1,50.0,,Handicap,5.0,20.0,Gelding,2.8,8.0,1.3,,,10
Singapore,8,1600.0,1,Sacred Command,930755.0,59.0,13.0,R Woodworth,10590,J Tan,Good,-3.8,mf,8.0,2.0,,Class 4,50.0,,Handicap,6.0,33.0,Gelding,5.9,9.0,40.2,,,14
Singapore,8,1600.0,2,Karisto,873238.0,55.0,9.0,M Ibrahim,17128,J Peters,Good,0.0,mf/bm,9.0,9.0,,Class 4,50.0,,Handicap,9.0,53.0,Gelding,5.0,7.0,2.0,,,14
Singapore,8,1600.0,3,Con Speranza,932575.0,54.0,1.0,M Akmazani,16984,H Takaoka,Good,0.0,mf,2.0,12.0,,Class 4,50.0,,Handicap,6.0,23.0,Gelding,12.0,11.0,5.2,,,14
Singapore,8,1600.0,4,Street Cry Success,847510.0,57.0,3.0,W H Kok,16151,S Burridge,Good,0.0,bm,13.0,5.0,,Class 4,50.0,,Handicap,9.0,71.0,Gelding,7.1,6.0,1.8,,,14
Singapore,8,1600.0,5,Easy Breezy,945476.0,56.5,4.0,Marc R Lerner,15886,D Meagher,Good,0.0,mf/bm,10.0,1.0,,Class 4,50.0,,Handicap,7.0,15.0,Horse,2.1,6.0,1.0,,,14
Singapore,8,1600.0,6,Lightning Strike,965506.0,55.5,2.0,Vlad Duric,10804,T Fitzsimmons,Good,0.0,mf,6.0,3.0,,Class 4,50.0,,Handicap,4.0,6.0,Gelding,1.5,1.0,0.7,,,14
Singapore,8,1600.0,7,Great Warrior,982721.0,54.0,8.0,M Nunes,14100,J Ong,Good,0.0,mf,7.0,8.0,,Class 4,50.0,,Handicap,4.0,12.0,Gelding,2.5,3.0,1.3,,,14
Singapore,8,1600.0,8,Pacific Star,958713.0,53.0,6.0,B Queiroz,16996,J Ong,Good,0.0,bm,12.0,13.0,,Class 4,50.0,,Handicap,4.0,19.0,Gelding,4.6,5.0,3.4,,,14
Singapore,8,1600.0,9,Pacific Chief,964810.0,52.0,11.0,R Iskandar,16153,D Kok,Good,0.0,mf,4.0,4.0,,Class 4,50.0,,Handicap,4.0,8.0,Gelding,2.6,4.0,6.2,,,14
Singapore,8,1600.0,10,Savvy Command,937094.0,52.0,14.0,S Shafrizal,15920,J Tan,Good,0.0,mf,5.0,10.0,,Class 4,50.0,,Handicap,7.0,40.0,Gelding,1.8,4.0,2.4,,,14
Singapore,8,1600.0,11,Smoke And Mirrors,914726.0,52.0,7.0,T H Koh,15617,J Ong,Good,0.0,bm,14.0,6.0,,Class 4,50.0,,Handicap,7.0,46.0,Gelding,3.4,5.0,3.4,,,14
Singapore,8,1600.0,12,Galaxy Bar,977579.0,51.5,10.0,K A'isisuhairi,15481,S Burridge,Good,3.7,mf,3.0,7.0,,Class 4,50.0,,Handicap,4.0,6.0,Gelding,0.3,1.0,0.5,,,14
Singapore,8,1600.0,13,Lion Spirit,922561.0,50.5,5.0,N Zyrul,16068,C T Kuah,Good,0.0,op/mf,1.0,11.0,,Class 4,50.0,,Handicap,7.0,46.0,Gelding,3.8,10.0,5.2,,,14
Singapore,8,1600.0,14,Citygold Lightning,992216.0,49.0,12.0,Clyde Leck,17431,D Kok,Good,0.9,bm,11.0,14.0,,Class 4,50.0,,Handicap,3.0,3.0,Gelding,5.4,7.0,40.2,,,14
Singapore,9,1400.0,1,Black Storm,989238.0,58.0,4.0,Vlad Duric,10804,T Fitzsimmons,Good,0.0,op/mf,6.0,1.0,,Novice,0.0,,Set Weight,4.0,3.0,Gelding,1.9,4.0,1.2,,,10
Singapore,9,1400.0,2,Pacific Gold,945900.0,58.0,8.0,Jake Bayliss,15031,D Kok,Good,4.7,bm,10.0,3.0,,Novice,0.0,,Set Weight,5.0,12.0,Gelding,1.3,2.0,2.8,,,10
Singapore,9,1400.0,3,Combustion,977094.0,55.0,7.0,K A'isisuhairi,15481,T Mahadi,Good,16.2,op/mf,5.0,5.0,,Novice,0.0,,Set Weight,4.0,8.0,Gelding,1.0,2.0,4.9,,,10
Singapore,9,1400.0,4,Pacific Hunter,957769.0,55.0,5.0,R Woodworth,10590,D Meagher,Good,4.7,op/mf,3.0,6.0,,Novice,0.0,,Set Weight,4.0,11.0,Gelding,9.6,6.0,1.3,,,10
Singapore,9,1400.0,5,Silo,977721.0,52.0,9.0,B Queiroz,16996,S Crutchley,Good,0.0,op/mf,8.0,2.0,,Novice,0.0,,Set Weight,3.0,4.0,Colt,0.2,2.0,0.62,,,10
Singapore,9,1400.0,6,Ace Of Diamonds,990034.0,52.0,3.0,T Krisna,16066,R Le Grange,Good,5.7,op/mf,4.0,4.0,,Novice,0.0,,Set Weight,3.0,4.0,Gelding,3.3,1.0,2.2,,,10
Singapore,9,1400.0,7,Geobels Glory,990650.0,52.0,10.0,Ron Stewart,12490,T Fitzsimmons,Good,4.7,l,1.0,8.0,,Novice,0.0,,Set Weight,3.0,3.0,Gelding,6.2,7.0,1.0,,,10
Singapore,9,1400.0,8,Artillery,988818.0,52.0,2.0,W H Kok,16151,Ms D Logan,Good,0.0,mf/bm,9.0,9.0,,Novice,0.0,,Set Weight,3.0,6.0,Gelding,5.8,7.0,1.1,,,10
Singapore,9,1400.0,9,Strike Gold,990654.0,52.0,1.0,S Shafrizal,15920,R Le Grange,Good,0.0,op/mf,7.0,10.0,,Novice,0.0,,Set Weight,3.0,4.0,Colt,4.0,6.0,6.8,,,10
Singapore,9,1400.0,10,Commander,992224.0,50.0,6.0,A Adkins,15329,Ms D Logan,Good,10.3,op/mf,2.0,7.0,,Novice,0.0,,Set Weight,3.0,5.0,Gelding,3.9,4.0,1.0,,,10
Singapore,10,1200.0,1,Mt Niseko,949724.0,59.0,9.0,Vlad Duric,10804,T Fitzsimmons,Good,0.0,op/mf,4.0,2.0,,Class 4,50.5,,Handicap,4.0,9.0,Gelding,0.3,1.0,0.4,,,16
Singapore,10,1200.0,2,Pacific Mv,958705.0,57.5,13.0,Jake Bayliss,15031,D Kok,Good,0.0,op/mf,8.0,4.0,,Class 4,50.5,,Handicap,4.0,12.0,Gelding,0.2,2.0,0.4,,,16
Singapore,10,1200.0,3,Aftermath,922519.0,51.5,11.0,S Jamil,17127,Ms D Logan,Good,0.0,mf,10.0,9.0,,Class 4,50.5,,Handicap,6.0,37.0,Gelding,5.0,7.0,4.2,,,16
Singapore,10,1200.0,4,Big Bear,943915.0,51.5,10.0,M Akmazani,16984,J Tan,Good,6.4,l,1.0,10.0,,Class 4,50.5,,Handicap,5.0,1.0,Gelding,5.6,3.0,5.0,,,16
Singapore,10,1200.0,5,Sacred Sky,945017.0,54.5,3.0,R Iskandar,16153,J Tan,Good,0.0,mf,13.0,15.0,,Class 4,50.5,,Handicap,5.0,9.0,Horse,3.0,4.0,3.0,,,16
Singapore,10,1200.0,6,Vinvincible,940722.0,54.0,15.0,K A'isisuhairi,15481,R Lim,Good,0.0,op/mf,5.0,13.0,,Class 4,50.5,,Handicap,5.0,12.0,Gelding,8.9,13.0,14.2,,,16
Singapore,10,1200.0,7,Lims Saltoro,993306.0,53.5,16.0,B Queiroz,16996,D Meagher,Good,-4.7,l,2.0,1.0,,Class 4,50.5,,Handicap,4.0,2.0,Gelding,0.2,1.0,0.84,,,16
Singapore,10,1200.0,8,Creative Dreams,984103.0,53.0,12.0,Ron Stewart,12490,T Fitzsimmons,Good,5.6,op/mf,6.0,5.0,,Class 4,50.5,,Handicap,4.0,9.0,Gelding,2.5,1.0,0.36,,,16
Singapore,10,1200.0,9,Dancing Supremo,944777.0,53.0,1.0,M Kellady,11841,S Baertschiger,Good,0.0,op,3.0,8.0,,Class 4,50.5,,Handicap,5.0,11.0,Gelding,2.4,5.0,3.6,,,16
Singapore,10,1200.0,10,Gold Legend,940297.0,52.5,7.0,S Shafrizal,15920,K S Tan,Good,0.0,mf,11.0,16.0,,Class 4,50.5,,Handicap,5.0,7.0,Gelding,13.4,11.0,16.2,,,16
Singapore,10,1200.0,11,Song Of Nature,961385.0,52.0,6.0,T H Koh,15617,J Ong,Good,0.0,mf,12.0,6.0,,Class 4,50.5,,Handicap,5.0,26.0,Gelding,1.5,2.0,4.6,,,16
Singapore,10,1200.0,12,Sun Rectitude,876390.0,48.0,8.0,K Faiz,16985,D Koh,Good,0.0,op/mf,7.0,11.0,,Class 4,50.5,,Handicap,8.0,51.0,Gelding,3.5,7.0,25.2,,,16
Singapore,10,1200.0,13,Citizen,943887.0,50.5,14.0,I Saifudin,12604,S Burridge,Good,0.0,mf/bm,15.0,7.0,,Class 4,50.5,,Handicap,5.0,20.0,Gelding,14.0,12.0,4.2,,,16
Singapore,10,1200.0,14,First Bowl,936019.0,48.5,5.0,Ph Seow,16739,D Meagher,Good,0.0,bm,16.0,12.0,,Class 4,50.5,,Handicap,8.0,60.0,Gelding,10.8,9.0,3.0,,,16
Singapore,10,1200.0,15,Fight On,974619.0,55.5,2.0,,0,S Baertschiger,Good,0.0,mf,14.0,14.0,,Class 4,50.5,,Handicap,4.0,14.0,Gelding,3.6,4.0,4.2,,,16
Singapore,10,1200.0,16,Captain Singapore,929464.0,51.5,4.0,,0,R Lim,Good,0.0,mf,9.0,3.0,,Class 4,50.5,,Handicap,8.0,60.0,Gelding,1.8,2.0,4.2,,,16
Singapore,11,2000.0,1,Lims Kosciuszko,949017.0,58.0,17.0,Marc R Lerner,15886,D Meagher,Good,3.1,op,1.0,1.0,3yo+,Open,50.0,,Handicap,6.0,21.0,Gelding,0.3,2.0,0.24,,,17
Singapore,11,2000.0,2,Invincible Tycoon,939702.0,53.0,7.0,M Nunes,14100,S Burridge,Good,3.1,mf/bm,6.0,3.0,3yo+,Open,50.0,,Handicap,5.0,24.0,Gelding,2.6,3.0,2.0,,,17
Singapore,11,2000.0,3,Pacific Emperor,974285.0,53.0,5.0,Jake Bayliss,15031,D Kok,Good,12.2,bm,9.0,4.0,3yo+,Open,50.0,,Handicap,4.0,10.0,Gelding,0.1,1.0,0.92,,,17
Singapore,11,2000.0,4,Sacred Croix,898510.0,51.0,3.0,R Iskandar,16153,J Tan,Good,3.1,bm,11.0,17.0,3yo+,Open,50.0,,Handicap,9.0,52.0,Gelding,9.1,7.0,40.2,,,17
Singapore,11,2000.0,5,Relentless,932576.0,50.5,6.0,Ron Stewart,12490,T Fitzsimmons,Good,3.1,bm,8.0,9.0,3yo+,Open,50.0,,Handicap,6.0,25.0,Gelding,4.4,4.0,10.2,,,17
Singapore,11,2000.0,6,Dream Alliance,944627.0,50.0,1.0,B Queiroz,16996,T Fitzsimmons,Good,16.8,bm,16.0,5.0,3yo+,Open,50.0,,Handicap,5.0,22.0,Gelding,1.5,1.0,0.5,,,17
Singapore,11,2000.0,7,So Hi Class,912446.0,50.0,13.0,T H Koh,15617,J Ong,Good,16.8,bm,12.0,10.0,3yo+,Open,50.0,,Handicap,8.0,60.0,Gelding,3.0,4.0,4.6,,,17
Singapore,11,2000.0,8,Big Hearted,911877.0,50.0,14.0,T Krisna,16066,J Peters,Good,3.1,bm,17.0,12.0,3yo+,Open,50.0,,Handicap,7.0,29.0,Gelding,13.6,8.0,16.2,,,17
Singapore,11,2000.0,9,Hard Too Think,928616.0,50.0,8.0,S Shafrizal,15920,S Gray,Good,16.8,mf,2.0,15.0,3yo+,Open,50.0,,Handicap,7.0,26.0,Gelding,5.4,7.0,40.2,,,17
Singapore,11,2000.0,10,Saturno Spring,936648.0,50.0,11.0,W H Kok,16151,D Meagher,Good,16.8,bm,10.0,14.0,3yo+,Open,50.0,,Handicap,7.0,30.0,Gelding,7.2,10.0,2.2,,,17
Singapore,11,2000.0,11,Countofmontecristo,863405.0,50.0,2.0,M Zaki,15740,Ms D Logan,Good,16.8,bm,13.0,13.0,3yo+,Open,50.0,,Handicap,10.0,55.0,Gelding,4.8,5.0,6.2,,,17
Singapore,11,2000.0,12,Istataba,958150.0,50.0,12.0,A Adkins,15329,Ms D Logan,Good,19.6,mf,3.0,7.0,3yo+,Open,50.0,,Handicap,5.0,20.0,Mare,1.0,2.0,0.78,,,17
Singapore,11,2000.0,13,Maxima,934314.0,50.0,4.0,K A'isisuhairi,15481,R Le Grange,Good,19.6,mf,4.0,2.0,3yo+,Open,50.0,,Handicap,7.0,21.0,Horse,1.3,1.0,0.45,,,17
Singapore,11,2000.0,14,Saint Tropez,937353.0,50.0,16.0,I Amirul,16241,S Baertschiger,Good,19.6,mf/bm,7.0,11.0,3yo+,Open,50.0,,Handicap,5.0,23.0,Gelding,6.8,9.0,0.96,,,17
Singapore,11,2000.0,15,Real Efecto,932319.0,50.0,10.0,Clyde Leck,17431,D Kok,Good,19.6,mf,5.0,8.0,3yo+,Open,50.0,,Handicap,6.0,32.0,Gelding,1.6,3.0,1.8,,,17
Singapore,11,2000.0,16,Raising Sixty-One,976241.0,50.0,9.0,I Saifudin,12604,T Fitzsimmons,Good,19.6,bm,14.0,6.0,3yo+,Open,50.0,,Handicap,5.0,15.0,Gelding,1.3,2.0,1.5,,,17
Singapore,11,2000.0,17,Trumpy,928533.0,50.0,15.0,,0,T Fitzsimmons,Good,19.6,bm,15.0,16.0,3yo+,Open,50.0,,Handicap,8.0,51.0,Gelding,2.1,4.0,4.6,,,17
Singapore,12,1200.0,1,Renzo,953162.0,54.0,4.0,N Rozlan,17133,R Le Grange,Good,-7.4,op/mf,4.0,9.0,,Class 3,52.5,,Handicap,5.0,29.0,Gelding,4.3,5.0,1.0,,,14
Singapore,12,1200.0,2,Akhtar,951252.0,57.5,14.0,B Queiroz,16996,J Ong,Good,0.0,l,1.0,2.0,,Class 3,52.5,,Handicap,5.0,14.0,Horse,0.5,2.0,0.54,,,14
Singapore,12,1200.0,4,Gold Ten Sixty-One,952341.0,57.5,8.0,Marc R Lerner,15886,T Fitzsimmons,Good,-7.4,op,3.0,12.0,,Class 3,52.5,,Handicap,5.0,17.0,Gelding,21.7,12.0,8.2,,,14
Singapore,12,1200.0,5,City Gold Star,942582.0,57.0,7.0,M Nunes,14100,D Kok,Good,0.0,op/mf,5.0,1.0,,Class 3,52.5,,Handicap,5.0,13.0,Gelding,0.8,1.0,0.45,,,14
Singapore,12,1200.0,6,Dancing Light,963555.0,57.0,5.0,S Shafrizal,15920,T Fitzsimmons,Good,0.0,op/mf,6.0,13.0,,Class 3,52.5,,Handicap,5.0,12.0,Gelding,12.0,12.0,20.2,,,14
Singapore,12,1200.0,7,Knippenberg,961418.0,55.5,9.0,Ron Stewart,12490,Ms D Logan,Good,0.0,op/mf,7.0,4.0,,Class 3,52.5,,Handicap,4.0,12.0,Gelding,3.5,6.0,1.2,,,14
Singapore,12,1200.0,8,War Room,963790.0,55.5,11.0,Vlad Duric,10804,T Fitzsimmons,Good,3.8,op,2.0,5.0,,Class 3,52.5,,Handicap,6.0,5.0,Gelding,1.5,1.0,0.92,,,14
Singapore,12,1200.0,9,Lords Command,947165.0,53.0,2.0,Ph Seow,16739,R Lim,Good,0.0,op/mf,8.0,3.0,,Class 3,52.5,,Handicap,4.0,15.0,Gelding,0.8,2.0,0.29,,,14
Singapore,12,1200.0,10,Luxury Brand,972619.0,55.0,10.0,A Adkins,15329,Ms D Logan,Good,0.0,mf,13.0,8.0,,Class 3,52.5,,Handicap,4.0,15.0,Gelding,6.0,10.0,3.0,,,14
Singapore,12,1200.0,11,Win Win,915783.0,54.5,1.0,K A'isisuhairi,15481,D Kok,Good,3.8,mf,11.0,11.0,,Class 3,52.5,,Handicap,7.0,23.0,Gelding,1.3,1.0,3.8,,,14
Singapore,12,1200.0,13,Energy Baby,971642.0,51.0,3.0,M Akmazani,16984,J Tan,Good,0.0,mf,10.0,10.0,,Class 3,52.5,,Handicap,5.0,13.0,Gelding,1.3,3.0,8.2,,,14
Singapore,12,1200.0,14,Legend Of The Sun,875573.0,49.5,13.0,K Faiz,16985,D Koh,Good,0.0,mf,12.0,14.0,,Class 3,52.5,,Handicap,8.0,47.0,Gelding,11.4,13.0,30.2,,,14
Singapore,12,1200.0,15,Ghalib,959027.0,53.5,6.0,I Saifudin,12604,S Burridge,Good,0.0,op/mf,9.0,6.0,,Class 3,52.5,,Handicap,4.0,10.0,Gelding,2.7,5.0,1.6,,,14
Singapore,12,1200.0,16,Lims Craft,879737.0,52.5,12.0,,0,S Burridge,Good,3.8,mf/bm,14.0,7.0,,Class 3,52.5,,Handicap,8.0,49.0,Gelding,2.9,4.0,1.4,,,14
Te Rapa,1,1000.0,1,Take The Crown,993007.0,57.0,5.0,Matthew Cameron,1715,S C Phelan,Good,8.3,bm,2.0,3.0,2yo,Open,0.0,,Set Weight With Penalties,2.0,2.0,Gelding,3.5,4.0,3.5,19.78,6.0,10
Te Rapa,1,1000.0,2,Maracatu,996434.0,57.0,9.0,V A Colgan,10055,Mark Walker & Sam Bergerson,Good,0.0,no data,99.0,9.0,,Open,,,,,,,,,,6.54,3.0,10
Te Rapa,1,1000.0,3,Montana Bay,996875.0,57.0,7.0,Courtney Barnes,15028,S Ralph,Good,0.0,no data,99.0,10.0,,Open,,,,,,,,,,25.7,8.0,10
Te Rapa,1,1000.0,4,Red Sea,995740.0,57.0,1.0,M Hashizume,16251,Andrew Forsman,Good,0.0,no data,99.0,4.0,,Open,,,,,,,,,,4.11,2.0,10
Te Rapa,1,1000.0,5,Force Of Law,996876.0,57.0,3.0,L J Allpress,11329,M Moroney & P Gerard,Good,0.0,no data,99.0,5.0,,Open,,,,,,,,,,29.27,9.0,10
Te Rapa,1,1000.0,6,Hooray For Harry,996432.0,57.0,6.0,J Kamaruddin,16416,Mark Walker & Sam Bergerson,Good,0.0,no data,99.0,8.0,,Open,,,,,,,,,,18.92,5.0,10
Te Rapa,1,1000.0,7,Bellatrix Star,993006.0,55.0,4.0,N S Parmar,16840,Mark Walker & Sam Bergerson,Good,19.0,bm,3.0,2.0,2yo,Open,0.0,,Set Weight With Penalties,2.0,1.0,Filly,0.1,1.0,1.5,3.51,1.0,10
Te Rapa,1,1000.0,8,Stone Street,995742.0,55.0,2.0,T L Newman,15977,S B Marsh,Good,0.2,bm,1.0,1.0,2yo,Open,0.0,,Set Weight With Penalties,2.0,1.0,Filly,8.8,5.0,8.4,24.55,7.0,10
Te Rapa,1,1000.0,9,Archaic Smile,996877.0,55.0,10.0,,0,A W Pike,Good,0.0,no data,99.0,7.0,,Open,,,,,,,,,,14.32,4.0,10
Te Rapa,1,1000.0,11,Velocious,996874.0,55.0,8.0,Sam Spratt,12631,S B Marsh,Good,0.0,no data,99.0,6.0,,Open,,,,,,,,,,31.26,10.0,10
Te Rapa,2,2200.0,1,Coruba Jak,926015.0,55.5,9.0,T C Moodley,17343,A J Sims,Good,0.1,mf,3.0,1.0,,Benchmark 65,54.0,,Handicap,8.0,32.0,Gelding,3.1,6.0,10.0,5.81,2.0,9
Te Rapa,2,2200.0,2,Mr Fantastic,971496.0,56.0,8.0,K L Chung,17067,R R Manning,Good,0.6,op/mf,1.0,3.0,,Benchmark 65,54.0,,Handicap,5.0,17.0,Gelding,2.8,5.0,14.5,12.7,6.0,9
Te Rapa,2,2200.0,3,Liquid Fire,990279.0,58.0,1.0,A C Goindasamy,16207,R R Manning,Good,0.1,mf,4.0,9.0,,Benchmark 65,54.0,,Handicap,4.0,5.0,Gelding,4.9,8.0,37.2,61.08,9.0,9
Te Rapa,2,2200.0,4,Mahoe,938118.0,57.0,5.0,N S Parmar,16840,T J Miller,Good,-1.4,mf/bm,6.0,4.0,,Benchmark 65,54.0,,Handicap,6.0,32.0,Gelding,6.6,10.0,6.6,9.37,5.0,9
Te Rapa,2,2200.0,5,After Party,953628.0,57.0,4.0,Sam Spratt,12631,S T Wenn,Good,10.2,op/mf,2.0,5.0,,Benchmark 65,54.0,,Handicap,5.0,18.0,Mare,5.5,1.0,5.6,6.74,4.0,9
Te Rapa,2,2200.0,6,Jivetalkin,991235.0,57.0,2.0,T L Newman,15977,Team Rogerson,Good,0.0,bm,8.0,7.0,,Benchmark 65,54.0,,Handicap,4.0,5.0,Mare,5.0,6.0,9.8,6.31,3.0,9
Te Rapa,2,2200.0,8,Curious George,884670.0,56.5,7.0,J Kamaruddin,16416,J W Bell,Good,-7.2,mf,5.0,8.0,,Benchmark 65,54.0,,Handicap,9.0,38.0,Gelding,11.5,12.0,65.0,27.08,8.0,9
Te Rapa,2,2200.0,10,Fashionista,990000.0,55.0,6.0,Courtney Barnes,15028,S B Marsh,Good,-2.0,bm,9.0,2.0,,Benchmark 65,54.0,,Handicap,3.0,4.0,Filly,0.6,4.0,8.2,4.63,1.0,9
Te Rapa,2,2200.0,11,Daydream Believer,969439.0,54.0,3.0,D J Danis,15814,Ms C Cameron,Good,0.0,mf/bm,7.0,6.0,,Benchmark 65,54.0,,Handicap,5.0,19.0,Mare,16.2,13.0,12.0,15.06,7.0,9
Te Rapa,3,1600.0,1,City Gold Ready,996124.0,57.5,7.0,V A Colgan,10055,A W Pike,Good,8.7,bm,9.0,1.0,3yo,Maiden,0.0,,Set Weight,3.0,1.0,Gelding,0.1,2.0,6.7,4.99,2.0,10
Te Rapa,3,1600.0,3,He Reigns,983157.0,54.5,10.0,B D Rogerson,15867,Team Rogerson,Good,-7.8,bm,6.0,4.0,3yo,Maiden,0.0,,Set Weight,3.0,4.0,Gelding,29.2,8.0,19.8,22.06,5.0,10
Te Rapa,3,1600.0,4,War Of Succession,994043.0,57.5,8.0,Sam Spratt,12631,Mark Walker & Sam Bergerson,Good,7.6,op/mf,2.0,3.0,3yo,Maiden,0.0,,Set Weight,3.0,2.0,Gelding,0.9,3.0,5.5,4.99,2.0,10
Te Rapa,3,1600.0,5,Just One,987140.0,57.5,5.0,M Hashizume,16251,S B Marsh,Good,8.7,op,1.0,7.0,3yo,Maiden,0.0,,Set Weight,3.0,2.0,Colt,2.0,4.0,22.1,16.76,4.0,10
Te Rapa,3,1600.0,7,Grail Seeker,994031.0,54.5,1.0,N S Parmar,16840,L O'Sullivan & A Scott,Good,12.0,bm,10.0,2.0,3yo,Maiden,0.0,,Set Weight,3.0,2.0,Filly,0.8,4.0,4.0,3.24,1.0,10
Te Rapa,3,1600.0,8,Hanalei Star,976583.0,55.5,2.0,A C Goindasamy,16207,Team Rogerson,Good,8.6,mf/bm,3.0,5.0,3yo,Maiden,0.0,,Set Weight,3.0,7.0,Filly,11.0,10.0,31.4,34.61,8.0,10
Te Rapa,3,1600.0,9,Ohtanie Rose,993783.0,55.5,9.0,D J Danis,15814,M H Brooks,Good,8.7,bm,5.0,8.0,3yo,Maiden,0.0,,Set Weight,3.0,2.0,Filly,4.8,5.0,34.0,28.07,7.0,10
Te Rapa,3,1600.0,10,Gatzby,986316.0,55.5,4.0,Bridget Grylls,15112,L R Noble,Good,8.6,mf/bm,4.0,6.0,3yo,Maiden,0.0,,Set Weight,3.0,2.0,Filly,7.1,10.0,11.1,16.69,3.0,10
Te Rapa,3,1600.0,12,Portrait,995256.0,55.5,3.0,L J Allpress,11329,S Ritchie & C Murray,Good,12.7,bm,7.0,9.0,3yo,Maiden,0.0,,Set Weight,3.0,1.0,Filly,8.3,7.0,30.7,26.85,6.0,10
Te Rapa,3,1600.0,13,The Chosen Tosen,988734.0,55.5,6.0,Courtney Barnes,15028,S B Marsh,Good,8.7,bm,8.0,10.0,3yo,Maiden,0.0,,Set Weight,3.0,1.0,Filly,10.7,7.0,17.8,41.59,9.0,10
Te Rapa,4,1400.0,1,Alfriston,969731.0,57.0,9.0,K L Chung,17067,C J Wood,Good,0.6,op/mf,5.0,3.0,,Benchmark 65,55.0,,Handicap,4.0,13.0,Gelding,3.1,3.0,4.6,3.5,1.0,10
Te Rapa,4,1400.0,2,The Odyssey,988197.0,59.0,8.0,Courtney Barnes,15028,Ben & Ryan Foote,Good,11.8,mf/bm,9.0,8.0,,Benchmark 65,55.0,,Handicap,4.0,4.0,Gelding,0.3,1.0,3.9,12.83,5.0,10
Te Rapa,4,1400.0,3,Super Wraith,954549.0,58.5,1.0,A C Goindasamy,16207,R R Manning,Good,16.2,op,2.0,4.0,,Benchmark 65,55.0,,Handicap,5.0,15.0,Horse,2.3,1.0,3.7,33.17,10.0,10
Te Rapa,4,1400.0,4,Jaffira,962568.0,58.0,3.0,J Kamaruddin,16416,L O'Sullivan & A Scott,Good,-6.3,op/mf,6.0,9.0,,Benchmark 65,55.0,,Handicap,4.0,12.0,Horse,40.3,10.0,11.0,12.04,4.0,10
Te Rapa,4,1400.0,5,So The Fox,988049.0,58.0,4.0,Bridget Grylls,15112,J C Collett,Good,2.1,bm,10.0,10.0,,Benchmark 65,55.0,,Handicap,4.0,7.0,Gelding,7.7,9.0,20.2,26.81,9.0,10
Te Rapa,4,1400.0,6,Spellcraft,982666.0,57.0,6.0,N S Parmar,16840,Mark Walker & Sam Bergerson,Good,0.6,mf,7.0,7.0,,Benchmark 65,55.0,,Handicap,4.0,8.0,Gelding,5.3,8.0,7.4,13.42,7.0,10
Te Rapa,4,1400.0,7,Loftys Gift,969718.0,57.5,7.0,Sam Spratt,12631,S Ritchie & C Murray,Good,3.0,op/mf,4.0,6.0,,Benchmark 65,55.0,,Handicap,5.0,12.0,Mare,5.5,7.0,4.3,20.45,8.0,10
Te Rapa,4,1400.0,8,Sinhaman,994042.0,57.5,10.0,M Hashizume,16251,S B Marsh,Good,12.9,op/mf,3.0,5.0,,Benchmark 65,55.0,,Handicap,3.0,3.0,Gelding,0.1,1.0,1.7,6.65,2.0,10
